epoch,lr,loss_train,loss_val,fbeta_0.20,fbeta_0.25,fbeta_0.30,fbeta_0.35,fbeta_0.40,fbeta_0.45,fbeta_0.50,fbeta_0.55,fbeta_0.60,fbeta_0.65,fbeta_0.70,fbeta_0.75,fbeta_0.80,fbeta_0.85,fbeta_0.90,fbeta_0.95
1,3.0000000000000004e-07,0.7339371791252723,0.6952100905279318,0.1332332640886306,0.1332435011863708,0.138664573431015,0.1575828492641449,0.186945766210556,0.2023841440677642,0.1747180372476577,0.1025042831897735,0.051977053284645,0.0395494699478149,0.0104115568101406,0.0001060505237546,3.7409809010569006e-06,0.0,0.0,0.0
2,3.27e-06,0.7254003047943115,0.6543782191971937,0.1378228217363357,0.1868181079626083,0.2172898650169372,0.2258252054452896,0.232824832201004,0.241293802857399,0.2481652349233627,0.2184042483568191,0.1411686390638351,0.0709763169288635,0.0354525037109851,0.0172382574528455,0.0073980768211185,0.0010704830056056,7.302934682229534e-05,0.0
3,6.24e-06,0.7011590618353624,0.6423636140922705,0.1553842276334762,0.2147898077964782,0.2255514860153198,0.2323820292949676,0.2404239922761917,0.2514403164386749,0.2594042718410492,0.2044156044721603,0.0938064530491828,0.0390558429062366,0.0242494828999042,0.0182329956442117,0.0113089056685566,0.0044007333926856,0.0002275047445436,0.0
4,9.209999999999998e-06,0.6810261432941144,0.6321784270306429,0.192662164568901,0.2245132029056549,0.2316093295812606,0.23776176571846,0.2486043870449066,0.2713584303855896,0.2803583443164825,0.2341062575578689,0.1400181353092193,0.0546400211751461,0.0184148214757442,0.0095105189830064,0.0047239861451089,0.0012815580703318,0.0,0.0
5,1.218e-05,0.6722797366288992,0.634305107096831,0.1978567838668823,0.2289104610681533,0.2353089749813079,0.2410251200199127,0.2577860951423645,0.2811359167098999,0.2958624064922333,0.2942472994327545,0.2790449261665344,0.2415032535791397,0.1771937161684036,0.1101242452859878,0.0582961067557334,0.0208146572113037,0.0045395442284643,5.1500093832146376e-05
6,1.515e-05,0.6641252407660851,0.7120810051759084,0.2242549210786819,0.2307413518428802,0.233612835407257,0.2352491170167923,0.2367203831672668,0.2386325299739837,0.2411860823631286,0.2444972842931747,0.2492220252752304,0.2568534314632416,0.2672483623027801,0.279118150472641,0.2753449082374573,0.2333742678165435,0.1060416400432586,0.0011916570365428
7,1.812e-05,0.6599121570587159,0.6115218854198853,0.2271836102008819,0.2424495071172714,0.2650601267814636,0.2879014611244201,0.306666761636734,0.3198273479938507,0.3274578750133514,0.3293050527572632,0.3232237100601196,0.298785001039505,0.237740933895111,0.149706020951271,0.067081943154335,0.0294842459261417,0.0079473787918686,0.0
8,2.109e-05,0.6545431742301354,0.629344716668129,0.2379058301448822,0.2619465291500091,0.2623293995857239,0.1631311625242233,0.1002634018659591,0.0648308768868446,0.0367574207484722,0.0227144863456487,0.0173375308513641,0.0125423315912485,0.0085933748632669,0.0057732723653316,0.004839131142944,0.0032623226288706,0.0011843643151223,0.0002490338229108
9,2.406e-05,0.6476251207865201,1.2363370781143506,0.2209032028913498,0.2230070680379867,0.2249369174242019,0.2262456119060516,0.227246418595314,0.2281535565853119,0.2290854752063751,0.2300817668437957,0.2310833036899566,0.2321075648069381,0.2332766652107238,0.234661191701889,0.2361092716455459,0.2375345081090927,0.2395236939191818,0.2438351958990097
10,2.703e-05,0.6437636292897738,0.6010954802234968,0.2346317917108535,0.2810057401657104,0.3463757932186126,0.3871165812015533,0.4055384993553161,0.412408173084259,0.4018583595752716,0.3646571040153503,0.298128604888916,0.2182881087064743,0.1368331760168075,0.0799627974629402,0.0490114130079746,0.0251771919429302,0.0152315087616443,0.0081778168678283
11,3e-05,0.6334748029708862,0.6074275945623716,0.2522884011268616,0.2938115894794464,0.3160671889781952,0.3329795300960541,0.3436759710311889,0.3416177332401275,0.3221569955348968,0.2909887433052063,0.2564680278301239,0.2134733498096466,0.1696970760822296,0.132343053817749,0.0980763137340545,0.0679999813437461,0.0430037155747413,0.018823504447937
12,3e-05,0.6267915303890522,0.6075257609287897,0.2571185529232025,0.3551082909107208,0.3926202058792114,0.3804397583007812,0.3608229160308838,0.3350161910057068,0.3042522668838501,0.2664391994476318,0.2194932997226715,0.1690693646669387,0.1250647604465484,0.0851560458540916,0.0515463650226593,0.0290958397090435,0.0150184324011206,0.0029433069285005
13,3e-05,0.6221612545160147,1.279175656537215,0.2248212248086929,0.226996898651123,0.228097915649414,0.2289026528596878,0.229647159576416,0.2304751127958297,0.2313963919878006,0.2323215901851654,0.2332971096038818,0.234292060136795,0.2353374063968658,0.2365968376398086,0.238172635436058,0.240558236837387,0.2436079829931259,0.2493714690208435
14,3e-05,0.612596634718088,2.854345222314199,0.1385414898395538,0.1409007012844085,0.1430141627788543,0.1443516910076141,0.1457241624593734,0.147179365158081,0.1487396657466888,0.1504006683826446,0.1516864895820617,0.1515900939702987,0.1512134224176406,0.1477482318878173,0.1400580704212188,0.1241427510976791,0.0997027978301048,0.0609521903097629
15,3e-05,0.6038828015327453,0.6298457390318314,0.3371205031871795,0.3887739479541778,0.385255366563797,0.3686164021492004,0.3539762496948242,0.3418079018592834,0.3285019993782043,0.3098087608814239,0.28125861287117,0.2436077743768692,0.202369213104248,0.1605334728956222,0.1062394380569458,0.0496092438697814,0.0133893657475709,0.0014786679530516
16,3e-05,0.6035144219031701,0.74503794995447,0.2348855286836624,0.2418068051338195,0.2461626529693603,0.2500558197498321,0.2542174160480499,0.2579939067363739,0.2624318599700928,0.2667267620563507,0.2723740637302398,0.2796964347362518,0.2883787155151367,0.2991648912429809,0.3111143112182617,0.3275915384292602,0.3426057696342468,0.357283741235733
17,3e-05,0.6078780201765207,0.6478366901477178,0.2545336782932281,0.2746830880641937,0.2876380383968353,0.2986769378185272,0.3075903654098511,0.3158844411373138,0.324301928281784,0.3327986598014831,0.3430087268352508,0.35377037525177,0.366590142250061,0.3805057108402252,0.3945261538028717,0.4082399308681488,0.4179254174232483,0.3998540937900543
18,3e-05,0.5974502948614268,0.7773890811949968,0.2332508414983749,0.2357441931962967,0.2373653203248977,0.2392444908618927,0.2418033480644226,0.244571104645729,0.2483590245246887,0.2532977759838104,0.2604031264781952,0.2707661390304565,0.2844781279563904,0.3048065602779388,0.3298251330852508,0.3593080639839172,0.3919980227947235,0.4206966161727905
19,3e-05,0.586951547402602,0.6005035390456518,0.2917123436927795,0.3127457797527313,0.3223069906234741,0.3269252181053161,0.3291114270687103,0.3316432535648346,0.3356669545173645,0.3397267758846283,0.3385616838932037,0.3378292918205261,0.3288620710372925,0.3011703789234161,0.2551046013832092,0.1786493360996246,0.0862432345747947,0.0118748825043439
20,3e-05,0.5938007079637968,0.6514673649022976,0.2710952460765838,0.1892566382884979,0.1323765069246292,0.0835402905941009,0.0541762076318264,0.0387453287839889,0.0307340137660503,0.0263456832617521,0.0221978146582841,0.0166187565773725,0.0066409953869879,0.0010942154331132,2.247329393867404e-05,0.0,0.0,0.0
21,3e-05,0.591067740550408,0.6023292063424984,0.3871693909168243,0.4042114913463592,0.402608186006546,0.396743506193161,0.3908742070198059,0.3846620321273803,0.3760330379009247,0.3603622615337372,0.3416426181793213,0.3173483610153198,0.2877791225910187,0.2453585714101791,0.1977179050445556,0.1455194652080536,0.080762967467308,0.0304001122713089
22,3e-05,0.5799704689245958,0.5895673731962839,0.3656395971775055,0.3890110552310943,0.3961408138275146,0.4013000428676605,0.4052297174930572,0.4075958728790283,0.4090699255466461,0.4083025455474853,0.4052843451499939,0.4015167355537414,0.3911667466163635,0.3748218417167663,0.3533785343170166,0.3171318471431732,0.2420654594898224,0.1028482988476753
23,3e-05,0.5834080269703499,0.7905726345876852,0.2298251241445541,0.2339381426572799,0.2375521212816238,0.2407154440879821,0.2438065260648727,0.2457019835710525,0.2479235231876373,0.2505586147308349,0.2539872229099273,0.2587499618530273,0.2657216191291809,0.2766990661621094,0.2957507073879242,0.3303236365318298,0.3835621476173401,0.4336391687393188
24,3e-05,0.5832414452846234,0.6634908809016148,0.1700358539819717,0.1225574165582656,0.1031231135129928,0.0915059372782707,0.083546258509159,0.0749624744057655,0.065962441265583,0.055802121758461,0.0423379205167293,0.0309761762619018,0.021636314690113,0.0115089304745197,0.004349386319518,0.0009489667136222,0.0,0.0
25,3e-05,0.5716457270658933,0.5735650788992643,0.2976512908935547,0.3311428427696228,0.3559275865554809,0.3735060393810272,0.3865732252597809,0.3982390761375427,0.4103354811668396,0.4200910031795501,0.4261533617973327,0.4284358620643616,0.4307447671890259,0.4279009103775024,0.4159970879554748,0.3896868526935577,0.3321304023265838,0.2053141444921493
26,3e-05,0.570155827815716,0.674733425800999,0.1190630793571472,0.08307546377182,0.0667546465992927,0.0558353438973426,0.0477408580482006,0.0401329286396503,0.0328631103038787,0.0269966721534729,0.0221899393945932,0.0179724730551242,0.0107119781896471,0.0044217221438884,0.0019507721299305,2.434602902212646e-05,0.0,0.0
27,3e-05,0.5808095262600825,0.5899477762480577,0.2778532803058624,0.2955331802368164,0.3104766309261322,0.3249183297157287,0.338513433933258,0.3514212369918823,0.3645661771297455,0.3766433298587799,0.3897452056407928,0.4041734337806701,0.4187535941600799,0.4302908778190613,0.4338027834892273,0.4264774322509765,0.3930421471595764,0.2857246696949005
28,3e-05,0.570784174478971,0.59923240977029,0.2645141184329986,0.2790344953536987,0.2897214293479919,0.2988163828849792,0.3081647753715515,0.3182245790958404,0.3294160068035126,0.339746356010437,0.349664956331253,0.3482184410095215,0.3270481824874878,0.2559970021247864,0.1307604014873504,0.0296506155282259,0.0021681881044059,6.741745164617896e-05
29,3e-05,0.5730726077006414,0.9522853009402752,0.2282193899154663,0.2301679998636245,0.2315101027488708,0.2325014770030975,0.2333481013774871,0.2339971512556076,0.2347301393747329,0.235819786787033,0.2377451211214065,0.2397961169481277,0.2416393607854843,0.2444033026695251,0.2489509731531143,0.2567511200904846,0.2698615789413452,0.300559252500534
30,3e-05,0.5639371000803434,0.63439533735315,0.2494745999574661,0.2564488649368286,0.2646782994270324,0.271781176328659,0.2767755389213562,0.2809220552444458,0.2867761552333832,0.2936199009418487,0.3013814091682434,0.3111037313938141,0.3205983340740204,0.3280293643474579,0.3298258185386657,0.3268470466136932,0.2878778874874115,0.1592120677232742
31,3e-05,0.5752256631851196,0.5694984098275503,0.3739009797573089,0.3998769521713257,0.4177737832069397,0.4309965670108795,0.4409016966819763,0.4473881125450134,0.4537314176559448,0.4559744298458099,0.4542544484138489,0.4505241811275482,0.4486911296844482,0.4492748379707336,0.4496528208255768,0.4386260211467743,0.4004882276058197,0.3140010833740234
32,3e-05,0.5744867636607244,0.9555744385967652,0.2300650626420974,0.2319523394107818,0.2334542125463485,0.2347782701253891,0.2359928637742996,0.2369189113378524,0.2377994209527969,0.2387502789497375,0.2398438453674316,0.2410442978143692,0.2425646930932998,0.2449852377176284,0.2489186376333236,0.2557158172130584,0.2675738930702209,0.2912843227386474
33,3e-05,0.5657317638397217,0.5744029718140761,0.4036076068878174,0.4252575635910034,0.4348834156990051,0.4423213899135589,0.4471765458583832,0.4498886466026306,0.4499290883541107,0.4462571442127228,0.4401900768280029,0.4310502707958221,0.4198907017707824,0.4065846502780914,0.3834580481052398,0.3449561297893524,0.278663158416748,0.1347829103469848
34,3e-05,0.567016315460205,0.5826578612128893,0.3163532018661499,0.3371592462062835,0.3524771332740783,0.363812118768692,0.3729857504367828,0.3817678093910217,0.3906234502792358,0.398939311504364,0.4076463282108307,0.4163185954093933,0.4255918562412262,0.4344768226146698,0.4381456077098846,0.4376062750816345,0.4229159951210022,0.3519747257232666
35,3e-05,0.5588155755629907,0.8264337734629711,0.2375765740871429,0.2400529831647873,0.2423755377531051,0.2446120381355285,0.2470707446336746,0.2495219260454177,0.251967191696167,0.2548107802867889,0.2578987181186676,0.2615287005901336,0.2658448219299316,0.2713927626609802,0.2773478329181671,0.2858605086803436,0.3005548417568207,0.3308781385421753
36,3e-05,0.5589062374371748,0.6162202544510365,0.4223884344100952,0.4291365444660187,0.395678848028183,0.3512866199016571,0.3126032650470733,0.2638254761695862,0.2230322957038879,0.1924161165952682,0.1668494790792465,0.1467652022838592,0.1270489543676376,0.103004053235054,0.0744552388787269,0.0505433604121208,0.0281429290771484,0.0073857903480529
37,3e-05,0.5654009768596062,0.6048292027165493,0.4291818737983703,0.4396863579750061,0.4400542378425598,0.4379560947418213,0.4352843761444092,0.4323855638504028,0.4279601871967315,0.4223080277442932,0.4134930074214935,0.4020583629608154,0.3881803750991821,0.3714017271995544,0.3479156792163849,0.3106758296489715,0.2386941313743591,0.1148053854703903
38,3e-05,0.5594293204637674,1.3977659059067566,0.2332897633314132,0.2351885885000229,0.2365240901708603,0.2375349253416061,0.2383998483419418,0.2392086386680603,0.2399376481771469,0.2406855821609497,0.2414951771497726,0.2422743737697601,0.2431985288858413,0.2442803531885147,0.245694100856781,0.2471074014902115,0.2497943490743637,0.2565236985683441
39,3e-05,0.5565228957396288,0.5636413084963957,0.3833392262458801,0.4051399827003479,0.4179085791110992,0.4276569187641144,0.4352710247039795,0.4418469071388244,0.4477490782737732,0.4533127844333648,0.45902881026268,0.4637185335159302,0.4652852118015289,0.4660366177558899,0.4658830761909485,0.4609005451202392,0.4418643712997436,0.3600785732269287
40,3e-05,0.5535565963158241,0.5921728809674581,0.3099884688854217,0.3256418406963348,0.3381381928920746,0.3492803573608398,0.3582332134246826,0.3665398359298706,0.3751181364059448,0.3835506737232208,0.3912318646907806,0.3994550406932831,0.4083187282085418,0.4172557890415191,0.4251667559146881,0.4310030937194824,0.4188141822814941,0.3382861018180847
41,3e-05,0.5483593826110547,0.5811396315693855,0.4022960364818573,0.417951226234436,0.4283068478107452,0.4367410242557525,0.4420285820960998,0.4447955191135406,0.4463973045349121,0.4470797479152679,0.4450924694538116,0.4422485828399658,0.436595618724823,0.4286892414093017,0.411086231470108,0.3679070770740509,0.2798661887645721,0.1233733519911766
42,3e-05,0.5565205537355863,0.5825056334336599,0.3838299810886383,0.3995105624198913,0.4102916419506073,0.4183817207813263,0.4244468808174133,0.4279543757438659,0.4295702874660492,0.430063933134079,0.4308534562587738,0.4310108423233032,0.4252120554447174,0.4157494902610779,0.3974489569664001,0.3536705076694488,0.2708306610584259,0.1186839938163757
43,3e-05,0.5600530945337736,0.6292010396718979,0.2609170377254486,0.269592136144638,0.2767232060432434,0.2819795310497284,0.2868955731391907,0.2924303114414215,0.299179345369339,0.3080759644508362,0.3188361525535583,0.3301507234573364,0.3425066173076629,0.356745034456253,0.3726136386394501,0.3837218284606933,0.3570573031902313,0.2686276137828827
44,3e-05,0.5560161269628084,0.5649492138375839,0.3738778233528137,0.3971999585628509,0.4142614901065826,0.42667356133461,0.4358801245689392,0.4427335858345032,0.4481399953365326,0.4525043964385986,0.4565674066543579,0.4575619995594024,0.4563474357128143,0.4508386850357055,0.4396714568138122,0.4167490303516388,0.3622485399246216,0.218028575181961
45,3e-05,0.5540286054978004,0.6903566904366016,0.2573636174201965,0.265011191368103,0.271481990814209,0.2769593894481659,0.2819317877292633,0.2866357862949371,0.2920094132423401,0.2981302142143249,0.3047137856483459,0.3121597468852997,0.3205986320972442,0.3314980268478393,0.3474024832248688,0.3732563257217407,0.4059801995754242,0.4068051278591156
46,3e-05,0.5525928776997786,0.666785412778457,0.267044723033905,0.2754197418689728,0.2825369238853454,0.2891348898410797,0.2949619591236114,0.300595074892044,0.3063340783119201,0.3123833239078522,0.3194650411605835,0.3271642625331878,0.3363513350486755,0.3469831943511963,0.3611807823181152,0.3791615068912506,0.3974675834178924,0.4019080102443695
47,3e-05,0.5590845745343428,0.574217731753985,0.4012353420257568,0.4189140498638153,0.4334386587142944,0.4422295391559601,0.4485840499401092,0.4538995027542114,0.4571340680122375,0.4603188633918762,0.4637735188007355,0.4648545980453491,0.4626157879829407,0.4536506533622741,0.4295696020126343,0.3729580044746399,0.2907431721687317,0.1818004548549652
48,3e-05,0.5476969920671904,0.6487048653264841,0.3920780420303345,0.3567516207695007,0.3203852772712707,0.2875158786773681,0.2650381922721863,0.2434548884630203,0.221370980143547,0.1988152265548706,0.1792152822017669,0.1568236052989959,0.133266732096672,0.1090858951210975,0.0830486565828323,0.0595119036734104,0.0373137630522251,0.0114007508382201
49,3e-05,0.5535570039198949,0.5949659571051598,0.3008469939231872,0.3138880729675293,0.3238137066364288,0.3325746059417724,0.3387195765972137,0.3449040949344635,0.3502471446990967,0.3542548418045044,0.3565301597118377,0.3586417436599731,0.3610848188400268,0.3617558181285858,0.3587548434734344,0.3307651877403259,0.2491291165351867,0.1232390031218528
50,3e-05,0.549637064566979,0.5680544773737589,0.3455800414085388,0.3611774146556854,0.3730676174163818,0.3830123543739319,0.391758531332016,0.3984236419200897,0.4054286479949951,0.4135625660419464,0.4219402074813843,0.4285492897033691,0.4368050992488861,0.4455341100692749,0.4555922448635101,0.4596561789512634,0.4308010935783386,0.2431494146585464
51,3e-05,0.5483888167601365,0.6375930781165758,0.400981992483139,0.3949142396450043,0.3903314769268036,0.3843389749526977,0.3775879740715027,0.3706384599208832,0.3629553020000458,0.3555457293987274,0.3469278812408447,0.3357028663158417,0.3197599947452545,0.2975356578826904,0.2669964134693146,0.2234795093536377,0.1533975303173065,0.0602425821125507
52,3e-05,0.5531764906186324,0.6029336247593164,0.3000177145004272,0.3119838833808899,0.3216443061828613,0.3301161825656891,0.3375472724437713,0.3445272743701935,0.3520646095275879,0.3600811660289764,0.3687999546527862,0.3771751821041107,0.3868444859981537,0.3986145555973053,0.4128886461257934,0.4274000227451324,0.4366858899593353,0.3318295776844024
53,3e-05,0.5432558357715607,0.5975724930564562,0.3159319758415222,0.3279434442520141,0.3374613523483276,0.3454974591732025,0.3527538478374481,0.3600221276283264,0.3676616549491882,0.3759547173976898,0.3849344551563263,0.3952018320560455,0.4071429371833801,0.4203012585639953,0.4315535128116607,0.4374080300331116,0.4328011572360992,0.3696422874927521
54,3e-05,0.5413705541537358,0.6140913963317871,0.3903651833534241,0.3945464789867401,0.3931937217712402,0.3886337280273437,0.3785179257392883,0.366186648607254,0.3544488549232483,0.340136170387268,0.3245292603969574,0.3048510551452636,0.2814601063728332,0.2533526122570038,0.2135887444019317,0.1614510416984558,0.0966175198554992,0.0214448496699333
55,3e-05,0.5486145390914037,0.5753692531337341,0.3952327668666839,0.4063238203525543,0.415384829044342,0.4228433668613434,0.4286618530750274,0.4342863857746124,0.4398302733898163,0.4441273212432861,0.4481907486915588,0.4514417350292206,0.4517455697059631,0.4489991366863251,0.4433792233467102,0.4340779185295105,0.4010197818279266,0.2977222502231598
56,3e-05,0.5586848208537468,0.5763309138516585,0.4498740136623382,0.4665631353855133,0.4767684042453766,0.4839898943901062,0.4886126816272735,0.4910841286182403,0.4929936528205871,0.493884414434433,0.4936979413032532,0.4930296540260315,0.4911689758300781,0.4869557321071625,0.4744573533535003,0.4488049447536468,0.3996754586696625,0.2936876714229584
57,3e-05,0.5478830209145179,0.5586572798589865,0.3912930786609649,0.4118667542934418,0.4259960055351257,0.4367814064025879,0.4456349909305572,0.4524149298667907,0.458684504032135,0.4648323655128479,0.4705909490585327,0.4761721789836883,0.482129693031311,0.4868171215057373,0.4885538816452026,0.48161381483078,0.4474782347679138,0.3539862930774688
58,3e-05,0.5503586934163021,0.6068900612493356,0.4569047391414642,0.4642997682094574,0.4642499387264251,0.4599479734897613,0.4558424055576324,0.4486218094825744,0.4388610124588012,0.4263311624526977,0.4115900695323944,0.393242746591568,0.373300164937973,0.3463894724845886,0.3053327798843384,0.2477322816848755,0.1659009158611297,0.0635138899087905
59,3e-05,0.551923359815891,0.6242530991633733,0.4013221859931946,0.4147740602493286,0.4155613780021667,0.4072279334068298,0.3950173556804657,0.3789423406124115,0.3599203824996948,0.3379510641098022,0.3125668466091156,0.2862934172153473,0.2586912512779236,0.2288498133420944,0.1941315829753875,0.1482757776975631,0.0963915288448333,0.0479916110634803
60,3e-05,0.538870414862266,0.6716729340453943,0.2612054944038391,0.2688348591327667,0.2748086750507355,0.279702365398407,0.2841519713401794,0.2883164882659912,0.2927990555763244,0.2978414893150329,0.3037290573120117,0.3105579316616058,0.3188440203666687,0.3310823440551758,0.3486816585063934,0.3754102289676666,0.4123915433883667,0.3615151047706604
61,3e-05,0.5413522248084729,0.6094204659263293,0.294842004776001,0.3080189526081085,0.3175981044769287,0.3261179625988006,0.333437442779541,0.3400094211101532,0.3460601568222046,0.3528561592102051,0.3599799871444702,0.3680696189403534,0.3770204186439514,0.3880842924118042,0.4006361067295074,0.4177014827728271,0.4282861053943634,0.3765227496623993
62,3e-05,0.5391177938534664,0.5812093603114287,0.3700733780860901,0.3888120353221893,0.4044448435306549,0.416782408952713,0.4266668856143951,0.43391814827919,0.4390459060668945,0.4419637322425842,0.4426090121269226,0.441681832075119,0.4363985359668731,0.4244750142097473,0.4050747752189636,0.3768960833549499,0.3113425970077514,0.1213444545865058
63,3e-05,0.5429969709653121,0.6010278612375259,0.2969261407852173,0.3109640479087829,0.3233782052993774,0.3343691527843475,0.3437669575214386,0.3522965013980865,0.3610830307006836,0.3703604936599731,0.3795123100280761,0.3900292217731476,0.4010280668735504,0.4147008061408996,0.4294124245643616,0.4468807578086853,0.456577718257904,0.4072848558425903
64,3e-05,0.5356609128988706,0.5973184816539288,0.366219699382782,0.3863624036312103,0.3967629969120025,0.4009352624416351,0.4010017514228821,0.3953336477279663,0.3876221179962158,0.3773719072341919,0.3646445870399475,0.3453575670719147,0.3165544271469116,0.2853704988956451,0.2563486993312835,0.2132288068532943,0.1631477773189544,0.0771535187959671
65,3e-05,0.5369183691648337,0.6509125580390295,0.4364530444145202,0.4091536402702331,0.3847302794456482,0.3663492500782013,0.3485824465751648,0.3331782817840576,0.3178251087665558,0.3009925782680511,0.2836821973323822,0.2641035318374634,0.2402626723051071,0.209303393959999,0.1714691519737243,0.1277577131986618,0.0739975199103355,0.0281543359160423
